,flyash,water,coarseaggregate,age,cement-coarseaggregate,slag-water,slag-fineaggregate,flyash-fineaggregate,water-cement,water-fineaggregate,superplasticizer-cement,clase,fitness,grupo_cruce,seleccionado,con_mutacion,fila
16,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,22.0
17,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,23.0
18,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,24.0
19,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,0.0,1.0,0.0,25.0
20,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,26.0
21,-0.014785642070864965,0.7496488705177613,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017065684612290664,0.0,1.0,0.0,27.0
22,-0.014785642070864965,0.7496488705177613,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017065684612290664,0.0,1.0,0.0,28.0
23,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,29.0
24,-0.014785642070864965,0.7501446082297635,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017035373767721994,0.0,1.0,0.0,30.0
25,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,31.0
26,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,13.0,1.0,0.0,32.0
27,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433668,P,0.0001706947932864343,0.0,1.0,0.0,33.0
28,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,2.0,1.0,0.0,34.0
29,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,35.0
30,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,36.0
31,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,0.0,1.0,0.0,37.0
32,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,38.0
33,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,39.0
34,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.0003428911616719944,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017019593230561302,0.0,1.0,0.0,40.0
35,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,41.0
36,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.0003428911616719944,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00016988375634494676,0.0,1.0,0.0,42.0
37,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,43.0
38,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,7.0,1.0,0.0,44.0
39,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,16.0,1.0,0.0,45.0
40,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.0003428911616719944,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00016988375634494676,3.0,1.0,0.0,46.0
41,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,15.0,1.0,0.0,47.0
42,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,48.0
43,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,49.0
44,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,0.0,1.0,0.0,50.0
45,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,51.0
46,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,0.0,1.0,0.0,52.0
47,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,53.0
48,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,54.0
49,-0.014785642070864965,0.75,0.75,0.007772332000645017,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,1.0,0.0,1.0,1.0
50,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,2.0,0.0,1.0,1.0
51,-0.014785642070864965,0.749938140081733,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,3.0,0.0,1.0,1.0
52,-0.014785642070864965,0.75,0.75,0.004698750550807464,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,4.0,0.0,1.0,1.0
53,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,5.0,0.0,1.0,1.0
