,cement,slag,flyash,water,superplasticizer,coarseaggregate,fineaggregate,age,cement-water,cement-coarseaggregate,cement-fineaggregate,slag-cement,slag-water,slag-coarseaggregate,slag-fineaggregate,flyash-cement,flyash-water,flyash-coarseaggregate,flyash-fineaggregate,water-cement,water-coarseaggregate,water-fineaggregate,superplasticizer-cement,superplasticizer-water,superplasticizer-coarseaggregate,superplasticizer-fineaggregate,coarseaggregate-cement,coarseaggregate-water,coarseaggregate-fineaggregate,fineaggregate-cement,fineaggregate-water,fineaggregate-coarseaggregate,clase,fitness,grupo_cruce,seleccionado,con_mutacion,fila
15,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,18.0,1.0,0.0,28.0
16,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,20.0,1.0,0.0,46.0
17,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,0.0,1.0,0.0,24.0
18,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,0.0,1.0,0.0,87.0
19,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,26.0,1.0,0.0,92.0
20,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,0.0,1.0,0.0,109.0
21,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,0.0,1.0,0.0,106.0
22,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,25.0,1.0,0.0,84.0
23,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3406.1164353929526,0.0,1.0,0.0,104.0
24,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3405.833134701191,8.0,0.0,1.0,1.0
25,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,P,-3405.833134701191,0.0,1.0,0.0,50.0
26,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,P,-3405.833134701191,9.0,0.0,1.0,1.0
27,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,P,-3405.833134701191,0.0,1.0,0.0,103.0
28,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,P,-3405.833134701191,0.0,1.0,0.0,79.0
29,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,P,-3405.833134701191,0.0,1.0,0.0,38.0
30,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,99.0
31,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,95.0
32,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,77.0
33,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,4.0,0.0,1.0,1.0
34,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,89.0
35,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,85.0
36,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,10.0,0.0,1.0,1.0
37,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,37.0
38,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,19.0
39,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,41.0
40,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,20.0
41,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,40.0
42,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3405.5200858714334,0.0,1.0,0.0,23.0
43,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,P,-3405.1110461693434,0.0,1.0,0.0,105.0
44,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3404.9773391546923,0.0,1.0,0.0,18.0
45,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3404.9739772626453,0.0,1.0,0.0,75.0
46,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3404.8386031561313,7.0,0.0,1.0,1.0
47,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3404.8386031561313,0.0,1.0,0.0,67.0
48,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3404.8386031561313,0.0,1.0,0.0,39.0
49,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.654248771024,0.0,1.0,0.0,83.0
50,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.654248771024,0.0,1.0,0.0,91.0
51,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.654248771024,2.0,0.0,1.0,1.0
52,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.654248771024,0.0,1.0,0.0,21.0
53,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.654248771024,0.0,1.0,0.0,29.0
54,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,P,-3404.505978423893,0.0,1.0,0.0,26.0
55,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,P,-3404.505978423893,0.0,1.0,0.0,81.0
56,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.467270467926,0.0,1.0,0.0,22.0
57,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.467270467926,0.0,1.0,0.0,86.0
58,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3404.4316209598865,0.0,1.0,0.0,70.0
59,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,P,-3404.422020497822,0.0,1.0,0.0,97.0
60,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3404.3702018376825,0.0,1.0,0.0,76.0
61,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3404.3702018376825,0.0,1.0,0.0,45.0
62,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3404.3702018376825,0.0,1.0,0.0,72.0
63,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3404.3702018376825,0.0,1.0,0.0,73.0
64,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.274274804424,0.0,1.0,0.0,93.0
65,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.274274804424,0.0,1.0,0.0,17.0
66,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.274274804424,0.0,1.0,0.0,16.0
67,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.274274804424,0.0,1.0,0.0,11.0
68,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.274274804424,0.0,1.0,0.0,55.0
69,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.274274804424,0.0,1.0,0.0,42.0
70,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.274274804424,0.0,1.0,0.0,78.0
71,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3404.274274804424,0.0,1.0,0.0,36.0
72,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3404.2321485380808,0.0,1.0,0.0,62.0
73,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3404.2321485380808,0.0,1.0,0.0,33.0
74,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,P,-3404.2296821852415,0.0,1.0,0.0,90.0
75,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,P,-3404.1078351110727,0.0,1.0,0.0,53.0
76,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,P,-3404.0117839205805,1.0,0.0,1.0,1.0
77,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,P,-3403.7703019905075,0.0,1.0,0.0,94.0
78,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,P,-3403.592243973734,0.0,1.0,0.0,44.0
79,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,P,-3403.5518791322866,0.0,1.0,0.0,57.0
80,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3403.532612066526,6.0,0.0,1.0,1.0
81,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3403.300486940114,0.0,1.0,0.0,34.0
82,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3403.300486940114,0.0,1.0,0.0,96.0
83,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3403.300486940114,0.0,1.0,0.0,25.0
84,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3403.300486940114,0.0,1.0,0.0,61.0
85,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3403.236423917747,0.0,1.0,0.0,82.0
86,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3403.00688094213,0.0,1.0,0.0,43.0
87,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,P,-3402.9719759525906,0.0,1.0,0.0,101.0
88,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,P,-3402.8553968803735,0.0,1.0,0.0,98.0
89,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3402.769797285442,0.0,1.0,0.0,58.0
90,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3402.76438538803,0.0,1.0,0.0,64.0
91,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,P,-3402.7176494083405,0.0,1.0,0.0,88.0
92,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,P,-3402.5244436770226,0.0,1.0,0.0,63.0
93,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3402.5190972029004,0.0,1.0,0.0,12.0
94,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3402.507696761071,0.0,1.0,0.0,15.0
95,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3402.507696761071,0.0,1.0,0.0,108.0
96,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3402.507696761071,0.0,1.0,0.0,107.0
97,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3402.507696761071,0.0,1.0,0.0,80.0
98,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3402.507696761071,0.0,1.0,0.0,52.0
99,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,P,-3402.3917137548906,0.0,1.0,0.0,60.0
100,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,P,-3402.3789377749054,5.0,0.0,1.0,1.0
101,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3402.2807322640137,0.0,1.0,0.0,13.0
102,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3402.2807322640137,0.0,1.0,0.0,66.0
103,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,P,-3402.2807322640137,0.0,1.0,0.0,49.0
104,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,P,-3402.2330347944935,0.0,1.0,0.0,102.0
105,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3401.724107386377,0.0,1.0,0.0,71.0
106,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,P,-3401.724107386377,0.0,1.0,0.0,100.0
107,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,P,-3401.261304847656,0.0,1.0,0.0,14.0
